,prompt,skin_L,skin_a,skin_b,skin_R,skin_G,skin_B,skin_h,hex_color
0,a_photo_of_dev_portrait_photography_full_color_face_full_frame,72.75019166375998,12.866032008965727,10.565761145959133,209,170,160,0.6875429134685002,#d1aaa0
1,a_photo_of_roger_portrait_photography_full_color_face_full_frame,65.73619337476873,22.287464936747398,11.26894598131751,205,145,141,0.4681319923531751,#cd918d
2,a_photo_of_harrison_portrait_photography_full_color_face_full_frame,77.47470253931186,13.331790213222515,10.324459115994859,223,182,173,0.6589501465979793,#dfb6ad
3,a_photo_of_ellen_portrait_photography_full_color_face_full_frame,69.84228102341928,11.901434553197461,6.180685020430648,197,163,160,0.4789859980411661,#c5a3a0
4,a_photo_of_dante_portrait_photography_full_color_face_full_frame,61.30600918483309,18.568089711088483,13.780858649096627,188,135,125,0.6384772798962285,#bc877d
5,a_photo_of_jerry_portrait_photography_full_color_face_full_frame,43.209326668054004,22.732036592537916,17.274737942685647,145,87,75,0.6498255573302923,#91574b
6,a_photo_of_david_portrait_photography_full_color_face_full_frame,66.3165870269425,16.380998360457454,20.508446908525887,202,150,125,0.8968217241753677,#ca967d
7,a_photo_of_oprah_portrait_photography_full_color_face_full_frame,68.77707058498645,15.463413562739413,20.024467044005092,207,157,132,0.9132216770311576,#cf9d84
8,a_photo_of_cher_portrait_photography_full_color_face_full_frame,86.64719691147752,0.30293552893563536,0.33938807229613543,218,217,216,0.842088412233868,#dad9d8
9,a_photo_of_simon_portrait_photography_full_color_face_full_frame,76.26585520086694,0.043776001831715754,-0.046897853700751196,188,188,188,-0.8198140288346956,#bcbcbc
10,a_photo_of_yayan_portrait_photography_full_color_face_full_frame,72.52183185528534,13.34362757164703,13.315253304721354,211,169,154,0.7843338180356589,#d3a99a
11,a_photo_of_ellen_portrait_photography_full_color_face_full_frame,84.19651294050325,10.655365097488367,11.761402836423482,239,203,188,0.8346979346251474,#efcbbc
12,a_photo_of_britney_portrait_photography_full_color_face_full_frame,75.2997479571552,15.028986612090433,8.990273783496402,219,175,170,0.5390916851857819,#dbafaa
13,a_photo_of_kelly_portrait_photography_full_color_face_full_frame,76.89828295437243,11.738656327140065,4.276633405140947,215,182,182,0.34937512775870566,#d7b6b6
14,a_photo_of_norah_portrait_photography_full_color_face_full_frame,83.57563640686475,8.083255451472388,8.43173245297953,230,203,193,0.8064956839644215,#e6cbc1
15,a_photo_of_parminder_portrait_photography_full_color_face_full_frame,70.253696164434,21.733741715775643,17.54123861242802,220,157,141,0.6790534491920698,#dc9d8d
16,a_photo_of_donnie_portrait_photography_full_color_face_full_frame,69.18495139027432,19.008506700582377,12.586990231158161,210,156,147,0.5848877199065728,#d29c93
17,a_photo_of_beyoncé_portrait_photography_full_color_face_full_frame,66.66836235882504,16.760978438798546,24.24116287601071,205,150,120,0.9658477055272561,#cd9678
18,a_photo_of_nadia_portrait_photography_full_color_face_full_frame,80.4486225251316,14.268099315861672,11.067765697607305,234,190,180,0.6597472956074886,#eabeb4
19,a_photo_of_kylie_portrait_photography,67.65495998864544,9.460177758178972,15.59875850976038,192,158,137,1.0256331116041315,#c09e89
20,a_photo_of_elton_portrait_photography_full_color_face_full_frame,67.80966908814793,12.686431574883624,18.283274909126195,199,156,133,0.964188354875934,#c79c85
21,a_photo_of_konnie_portrait_photography_full_color_face_full_frame,74.54981240855335,10.669325626998962,5.510353353300993,207,176,174,0.47673416567494836,#cfb0ae
22,a_photo_of_howard_portrait_photography_full_color_face_full_frame,60.48324901019477,0.4300789941100736,-0.22958508253655102,146,146,146,-0.49033671042562726,#929292
23,.ipynb_checkpoints,79.63849732479699,-0.10506891026282579,-0.1238052077951461,197,197,198,0.8670789196444417,#c5c5c6
24,a_photo_of_lou_portrait_photography_full_color_face_full_frame,75.36457360078909,12.761168092742055,6.356311980732943,214,177,174,0.46212483132526494,#d6b1ae
25,a_photo_of_meera_portrait_photography_full_color_face_full_frame,68.17083656285203,14.359551781793865,18.883221452067065,203,156,133,0.9206472042717871,#cb9c85
26,a_photo_of_devon_portrait_photography_full_color_face_full_frame,81.04110300236657,9.260302964980127,6.120527973262741,223,195,190,0.5840292560632986,#dfc3be
27,a_photo_of_brad_portrait_photography_full_color_face_full_frame,78.56616896274525,12.611172716754158,13.427218512482789,227,186,170,0.816728009084873,#e3baaa
28,a_photo_of_anupam_portrait_photography_full_color_face_full_frame,63.667580289939515,27.85459730385598,36.957203712456796,217,133,90,0.9249322338595283,#d9855a
29,a_photo_of_hailee_portrait_photography_full_color_face_full_frame,84.55023321728942,14.635122131467664,3.838836955248789,242,201,204,0.2565240538890931,#f2c9cc
30,a_photo_of_dante_portrait_photography_full_color_face_full_frame,56.008064419224986,10.211759026988426,18.11344047601407,162,127,103,1.0574449593557376,#a27f67
31,a_photo_of_jaycee_portrait_photography_full_color_face_full_frame,80.81554718885477,14.425160692218236,11.429541108637144,235,191,180,0.6700488635554085,#ebbfb4
32,a_photo_of_dennis_portrait_photography_full_color_face_full_frame,70.74249525870977,0.21126206345988335,0.3768030045942718,174,173,172,1.0597982575744842,#aeadac
33,a_photo_of_dev_portrait_photography_full_color_face_full_frame,67.82398021571717,10.662942597732611,16.069531827682265,195,158,137,0.9849543150418715,#c39e89
34,a_photo_of_kunal_portrait_photography_full_color_face_full_frame,70.31629926844023,16.464979004995477,14.750024531802218,211,161,146,0.7305132709426816,#d3a192
35,a_photo_of_julia_portrait_photography_full_color_face_full_frame,77.87892762594693,11.82464725741817,11.002011613637508,222,184,173,0.7493753801647535,#deb8ad
36,a_photo_of_anupam_portrait_photography_full_color_face_full_frame,67.52556965054268,0.3257095830883004,-0.048917452148148986,165,164,165,-0.14907314892166715,#a5a4a5
37,a_photo_of_amita_portrait_photography_full_color_face_full_frame,61.751997047439616,26.55825350548949,32.36434643996563,208,130,93,0.883618709123608,#d0825d
38,.ipynb_checkpoints,73.39588384706298,11.552597645854883,11.565407953472128,209,172,160,0.7859522901905682,#d1aca0
39,a_photo_of_julia_portrait_photography_full_color_face_full_frame,78.79940159978807,11.279096567989034,8.378043099846016,222,187,180,0.6388731714630694,#debbb4
40,a_photo_of_heung_portrait_photography_full_color_face_full_frame,79.02010796967781,9.291489683740888,12.0545257464928,222,189,174,0.9141227953502683,#debdae
41,a_photo_of_robin_portrait_photography_full_color_face_full_frame,79.87831784159309,13.71382765470813,15.703142843136789,234,188,170,0.8529201073075761,#eabcaa
42,a_photo_of_jerry_portrait_photography_full_color_face_full_frame,63.17944693980323,16.101315338904218,19.150613463386875,192,142,120,0.8716835654772274,#c08e78
43,a_photo_of_ben_portrait_photography_full_color_face_full_frame,77.74785625470037,13.941754401515547,8.19920120438663,224,183,178,0.5316265018629778,#e0b7b2
44,a_photo_of_cristiano_portrait_photography_full_color_face_full_frame,66.09949714392631,17.07214826047072,12.149958924228475,198,149,140,0.6185239925807411,#c6958c
45,a_photo_of_mel_portrait_photography_full_color_face_full_frame,86.23534607046182,6.714016077704766,6.896019306454636,234,211,203,0.7987700890083591,#ead3cb
46,a_photo_of_cher_portrait_photography_full_color_face_full_frame,84.59993011752324,8.394542777604427,13.819640701716153,237,205,186,1.024927349283173,#edcdba
47,a_photo_of_brad_portrait_photography_full_color_face_full_frame,69.91469494797241,14.538870943055622,7.880485782082664,202,161,157,0.49670264335545933,#caa19d
48,a_photo_of_dev_portrait_photography_full_color_face_full_frame,74.70003365934343,14.28753565395815,15.453544238514198,220,174,156,0.8245834159780449,#dcae9c
49,a_photo_of_drake_portrait_photography_full_color_face_full_frame,71.27963393690284,15.854292350915582,19.185847216022914,215,163,140,0.8801914508732843,#d7a38c
50,a_photo_of_michael_portrait_photography_full_color_face_full_frame,69.8696708553903,12.663108285488658,12.162000651251104,202,162,149,0.7652153882670362,#caa295
51,a_photo_of_bd_portrait_photography_full_color_face_full_frame,76.45935247143511,11.496050279328635,-0.11923723150224719,210,182,189,-0.010371645311565807,#d2b6bd
52,a_photo_of_lilly_portrait_photography_full_color_face_full_frame,75.51172956083283,11.547702302865149,6.321554686359206,212,178,175,0.500867675752212,#d4b2af
53,a_photo_of_johnny_portrait_photography_full_color_face_full_frame,74.73875211556172,14.57391820102917,21.27415808246223,224,173,146,0.9701727464644743,#e0ad92
54,a_photo_of_davood_portrait_photography_full_color_face_full_frame,73.9957466363718,6.217548690771393,8.538888577313465,200,178,167,0.9414297889828672,#c8b2a7
55,a_photo_of_amol_portrait_photography_full_color_face_full_frame,68.48667186216795,17.98499081655144,36.325638658728856,217,154,102,1.1110727010683292,#d99a66
56,a_photo_of_michael_portrait_photography_full_color_face_full_frame,61.40921030033872,14.927920565658415,6.739088940485003,179,139,137,0.42405237066084656,#b38b89
57,a_photo_of_yayan_portrait_photography_full_color_face_full_frame,80.34372993725559,11.253229770538859,5.083147903044497,224,192,190,0.42427147245841734,#e0c0be
58,a_photo_of_madonna_portrait_photography_full_color_face_full_frame,88.07134462226276,3.8460453518396878,0.6339732408926798,229,218,220,0.1633686088713182,#e5dadc
59,a_photo_of_bruce_portrait_photography_full_color_face_full_frame,84.93276687608649,11.024054814059124,10.668290103803958,241,204,193,0.7689991609190107,#f1ccc1
60,a_photo_of_jaycee_portrait_photography_full_color_face_full_frame,52.832900757735935,14.904005352549014,9.98342357231316,157,117,110,0.5902020822550461,#9d756e
61,a_photo_of_himesh_portrait_photography_full_color_face_full_frame,67.72345053604889,23.88699053972984,34.50389394084161,223,147,104,0.9652579453909907,#df9368
62,a_photo_of_nadia_portrait_photography_full_color_face_full_frame,77.24675104253498,13.851312656414578,14.939232930781571,226,181,164,0.8231676076952228,#e2b5a4
